gameid,split,playoffs,date,game,playerid,side,position,player,team,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,totalgold,earnedgold,earned gpm,goldspent,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
6910-9190-2-2,Spring,0,2021-01-09 12:23:44,2,8,Red,mid,Wuming,Oh My God,Galio,2010,1,4,1,11,18,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5373,0.7761,,,,,,,,,,,,,,,,,,,11545.0,344.6269,410.6269,845.1343,15.0,0.4478,2.0,0.0597,4.0,13559,9183.0,274.1194,10785.0,267.0,261.0,6.0,3.0,0.0,7.9701,3533.0,4620.0,81.0,3305.0,4691.0,88.0,228.0,-71.0,-7.0,1.0,1.0,0.0,0.0,1.0,0.0,5577.0,7682.0,136.0,5125.0,7445.0,144.0,452.0,237.0,-8.0,2.0,1.0,0.0,0.0,1.0,1.0
6910-9190-2-2,Spring,0,2021-01-09 12:23:44,2,9,Red,bot,Eric,Oh My God,Kai'Sa,2010,1,6,2,11,18,8,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.5373,0.7761,,,,,,,,,,,,,,,,,,,20446.0,610.3284,574.9552,354.0,28.0,0.8358,15.0,0.4478,4.0,16640,12264.0,366.0896,13830.0,339.0,311.0,28.0,18.0,0.0,10.1194,3813.0,3417.0,92.0,3102.0,2850.0,81.0,711.0,567.0,11.0,0.0,3.0,0.0,0.0,0.0,1.0,6566.0,6181.0,156.0,4993.0,5063.0,135.0,1573.0,1118.0,21.0,1.0,4.0,0.0,0.0,0.0,1.0
6910-9190-2-2,Spring,0,2021-01-09 12:23:44,2,10,Red,sup,COLD,Oh My God,Alistar,2010,1,4,2,11,18,8,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.5373,0.7761,,,,,,,,,,,,,,,,,,,6293.0,187.8507,568.9851,913.2537,44.0,1.3134,13.0,0.3881,14.0,9795,5419.0,161.7612,9400.0,39.0,39.0,0.0,0.0,0.0,1.1642,2608.0,2851.0,16.0,2037.0,2334.0,17.0,571.0,517.0,-1.0,1.0,2.0,0.0,0.0,0.0,2.0,4127.0,4128.0,25.0,3019.0,3410.0,24.0,1108.0,718.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0
6910-9191-3-3,Spring,0,2021-01-09 13:19:06,3,1,Blue,top,New,Oh My God,Kennen,2159,0,3,6,3,8,16,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2223,0.667,,,,,,,,,,,,,,,,,,,21011.0,583.9092,573.2932,509.8472,15.0,0.4169,3.0,0.0834,7.0,13583,8903.0,247.4201,13525.0,261.0,253.0,8.0,3.0,0.0,7.2534,3486.0,4483.0,74.0,3393.0,4460.0,71.0,93.0,23.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,5436.0,7074.0,110.0,5756.0,7466.0,118.0,-320.0,-392.0,-8.0,1.0,2.0,3.0,2.0,1.0,2.0
6910-9191-3-3,Spring,0,2021-01-09 13:19:06,3,2,Blue,jng,Aki,Oh My God,Graves,2159,0,2,2,6,8,16,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.2223,0.667,,,,,,,,,,,,,,,,,,,12612.0,350.4956,636.7392,524.9375,10.0,0.2779,7.0,0.1945,9.0,12286,7606.0,211.3756,11475.0,250.0,58.0,192.0,118.0,17.0,6.9477,3661.0,4309.0,83.0,3357.0,3639.0,65.0,304.0,670.0,18.0,0.0,2.0,0.0,0.0,1.0,0.0,5245.0,6616.0,116.0,5048.0,5492.0,88.0,197.0,1124.0,28.0,0.0,4.0,0.0,1.0,2.0,1.0
6910-9191-3-3,Spring,0,2021-01-09 13:19:06,3,3,Blue,mid,Wuming,Oh My God,Zoe,2159,0,3,2,3,8,16,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.2223,0.667,,,,,,,,,,,,,,,,,,,16415.0,456.1834,308.5317,222.075,15.0,0.4169,7.0,0.1945,5.0,11570,6890.0,191.4775,11310.0,240.0,211.0,29.0,29.0,0.0,6.6698,3683.0,4691.0,84.0,3494.0,4944.0,101.0,189.0,-253.0,-17.0,1.0,1.0,0.0,0.0,0.0,1.0,6138.0,7538.0,130.0,5539.0,8358.0,170.0,599.0,-820.0,-40.0,3.0,1.0,0.0,0.0,0.0,1.0
6910-9191-3-3,Spring,0,2021-01-09 13:19:06,3,4,Blue,bot,Eric,Oh My God,Miss Fortune,2159,0,0,2,3,8,16,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2223,0.667,,,,,,,,,,,,,,,,,,,9194.0,255.5072,359.3052,351.6072,14.0,0.3891,12.0,0.3335,6.0,13329,8649.0,240.3613,12400.0,360.0,328.0,32.0,30.0,0.0,10.0046,3148.0,3177.0,86.0,3369.0,3422.0,91.0,-221.0,-245.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,5317.0,6027.0,150.0,5569.0,6138.0,157.0,-252.0,-111.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
6910-9191-3-3,Spring,0,2021-01-09 13:19:06,3,5,Blue,sup,COLD,Oh My God,Thresh,2159,0,0,4,4,8,16,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2223,0.667,,,,,,,,,,,,,,,,,,,2241.0,62.2788,419.3052,455.8221,57.0,1.5841,15.0,0.4169,18.0,7121,2441.0,67.837,6450.0,42.0,42.0,0.0,0.0,0.0,1.1672,2236.0,2517.0,19.0,2278.0,2534.0,20.0,-42.0,-17.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3395.0,3557.0,30.0,3343.0,3523.0,29.0,52.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6910-9191-3-3,Spring,0,2021-01-09 13:19:06,3,6,Red,top,Flandre,EDward Gaming,Aatrox,2159,1,5,3,6,16,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.4447,0.667,,,,,,,,,,,,,,,,,,,15548.0,432.0889,1048.7355,721.1116,7.0,0.1945,15.0,0.4169,7.0,15230,10550.0,293.1913,12325.0,298.0,286.0,12.0,5.0,0.0,8.2816,3393.0,4460.0,71.0,3486.0,4483.0,74.0,-93.0,-23.0,-3.0,1.0,0.0,1.0,1.0,0.0,1.0,5756.0,7466.0,118.0,5436.0,7074.0,110.0,320.0,392.0,8.0,2.0,1.0,2.0,1.0,2.0,3.0
6910-9191-3-3,Spring,0,2021-01-09 13:19:06,3,7,Red,jng,Jiejie,EDward Gaming,Pantheon,2159,1,3,3,7,16,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.4447,0.667,,,,,,,,,,,,,,,,,,,5686.0,158.0176,945.4377,568.8189,11.0,0.3057,13.0,0.3613,9.0,11869,7189.0,199.7869,10625.0,179.0,30.0,149.0,104.0,2.0,4.9745,3357.0,3639.0,65.0,3661.0,4309.0,83.0,-304.0,-670.0,-18.0,0.0,1.0,0.0,0.0,2.0,0.0,5048.0,5492.0,88.0,5245.0,6616.0,116.0,-197.0,-1124.0,-28.0,1.0,2.0,1.0,0.0,4.0,0.0
6910-9191-3-3,Spring,0,2021-01-09 13:19:06,3,8,Red,mid,Scout,EDward Gaming,Orianna,2159,1,3,1,8,16,8,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.4447,0.667,,,,,,,,,,,,,,,,,,,13313.0,369.9768,250.0324,268.7911,15.0,0.4169,10.0,0.2779,6.0,14988,10308.0,286.466,13790.0,333.0,278.0,55.0,38.0,7.0,9.2543,3494.0,4944.0,101.0,3683.0,4691.0,84.0,-189.0,253.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,5539.0,8358.0,170.0,6138.0,7538.0,130.0,-599.0,820.0,40.0,0.0,0.0,1.0,3.0,1.0,0.0
6910-9191-3-3,Spring,0,2021-01-09 13:19:06,3,9,Red,bot,Viper,EDward Gaming,Jhin,2159,1,4,1,6,16,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.4447,0.667,,,,,,,,,,,,,,,,,,,14077.0,391.2089,356.1927,172.3576,16.0,0.4447,14.0,0.3891,5.0,16934,12254.0,340.5465,15575.0,386.0,346.0,40.0,35.0,1.0,10.7272,3369.0,3422.0,91.0,3148.0,3177.0,86.0,221.0,245.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5569.0,6138.0,157.0,5317.0,6027.0,150.0,252.0,111.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
6910-9191-3-3,Spring,0,2021-01-09 13:19:06,3,10,Red,sup,Meiko,EDward Gaming,Maokai,2159,1,1,0,10,16,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.4447,0.667,,,,,,,,,,,,,,,,,,,11240.0,312.3668,243.9185,147.0959,56.0,1.5563,12.0,0.3335,15.0,8726,4046.0,112.4409,7525.0,45.0,45.0,0.0,0.0,0.0,1.2506,2278.0,2534.0,20.0,2236.0,2517.0,19.0,42.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3343.0,3523.0,29.0,3395.0,3557.0,30.0,-52.0,-34.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
6911-9185-1-1,Spring,0,2021-01-10 09:15:46,1,1,Blue,top,Breathe,Team WE,Renekton,1850,1,3,1,2,15,7,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.4865,0.7135,,,,,,,,,,,,,,,,,,,8145.0,264.1622,757.5892,512.4649,13.0,0.4216,5.0,0.1622,7.0,11883,7833.0,254.0432,11225.0,242.0,218.0,24.0,3.0,8.0,7.8486,3011.0,4278.0,79.0,2933.0,4224.0,69.0,78.0,54.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,5633.0,6857.0,119.0,4285.0,6387.0,100.0,1348.0,470.0,19.0,3.0,0.0,1.0,0.0,3.0,0.0
6911-9185-1-1,Spring,0,2021-01-10 09:15:46,1,2,Blue,jng,beishang,Team WE,Sejuani,1850,1,0,1,10,15,7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.4865,0.7135,,,,,,,,,,,,,,,,,,,7099.0,230.2378,826.7676,866.0108,10.0,0.3243,10.0,0.3243,10.0,9650,5600.0,181.6216,8050.0,173.0,24.0,149.0,96.0,1.0,5.6108,3188.0,3592.0,71.0,3631.0,3625.0,70.0,-443.0,-33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4554.0,5213.0,96.0,5263.0,4983.0,92.0,-709.0,230.0,4.0,0.0,2.0,1.0,2.0,2.0,2.0
6911-9185-1-1,Spring,0,2021-01-10 09:15:46,1,3,Blue,mid,Shanks,Team WE,Syndra,1850,1,4,0,9,15,7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.4865,0.7135,,,,,,,,,,,,,,,,,,,20241.0,656.4649,350.9189,158.9838,15.0,0.4865,3.0,0.0973,7.0,13003,8953.0,290.3676,10775.0,273.0,232.0,41.0,31.0,6.0,8.8541,3284.0,4496.0,87.0,3297.0,4700.0,85.0,-13.0,-204.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4838.0,6665.0,125.0,5490.0,7467.0,140.0,-652.0,-802.0,-15.0,0.0,3.0,0.0,1.0,3.0,1.0
6911-9185-1-1,Spring,0,2021-01-10 09:15:46,1,4,Blue,bot,Elk,Team WE,Samira,1850,1,8,3,5,15,7,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.4865,0.7135,,,,,,,,,,,,,,,,,,,18436.0,597.9243,600.7784,323.1568,16.0,0.5189,9.0,0.2919,8.0,14914,10864.0,352.3459,11100.0,295.0,262.0,33.0,17.0,11.0,9.5676,3378.0,3556.0,97.0,2976.0,2617.0,73.0,402.0,939.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,5189.0,5635.0,137.0,4690.0,4664.0,119.0,499.0,971.0,18.0,1.0,3.0,1.0,0.0,4.0,1.0
6911-9185-1-1,Spring,0,2021-01-10 09:15:46,1,5,Blue,sup,Missing,Team WE,Alistar,1850,1,0,2,12,15,7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.4865,0.7135,,,,,,,,,,,,,,,,,,,4556.0,147.7622,445.1351,682.1514,45.0,1.4595,12.0,0.3892,12.0,7488,3438.0,111.5027,6350.0,41.0,41.0,0.0,0.0,0.0,1.3297,2046.0,2523.0,15.0,2164.0,2796.0,18.0,-118.0,-273.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,3259.0,3680.0,23.0,3483.0,4104.0,26.0,-224.0,-424.0,-3.0,0.0,3.0,1.0,1.0,3.0,0.0
6911-9185-1-1,Spring,0,2021-01-10 09:15:46,1,6,Red,top,Ziv,Rogue Warriors,Volibear,1850,0,0,4,5,7,15,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.227,0.7135,,,,,,,,,,,,,,,,,,,10380.0,336.6486,669.9243,848.5946,10.0,0.3243,6.0,0.1946,4.0,8874,4824.0,156.4541,8930.0,199.0,195.0,4.0,1.0,0.0,6.4541,2933.0,4224.0,69.0,3011.0,4278.0,79.0,-78.0,-54.0,-10.0,0.0,1.0,0.0,0.0,0.0,1.0,4285.0,6387.0,100.0,5633.0,6857.0,119.0,-1348.0,-470.0,-19.0,0.0,3.0,0.0,3.0,0.0,1.0
6911-9185-1-1,Spring,0,2021-01-10 09:15:46,1,7,Red,jng,Haro,Rogue Warriors,Pantheon,1850,0,3,4,3,7,15,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.227,0.7135,,,,,,,,,,,,,,,,,,,6865.0,222.6486,841.3297,533.5459,9.0,0.2919,11.0,0.3568,9.0,9443,5393.0,174.9081,9075.0,161.0,26.0,135.0,107.0,4.0,5.2216,3631.0,3625.0,70.0,3188.0,3592.0,71.0,443.0,33.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,5263.0,4983.0,92.0,4554.0,5213.0,96.0,709.0,-230.0,-4.0,2.0,2.0,2.0,0.0,2.0,1.0
6911-9185-1-1,Spring,0,2021-01-10 09:15:46,1,8,Red,mid,Forge,Rogue Warriors,Zoe,1850,0,1,4,5,7,15,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.227,0.7135,,,,,,,,,,,,,,,,,,,13576.0,440.3027,448.9622,157.9459,12.0,0.3892,4.0,0.1297,7.0,9754,5704.0,184.9946,9225.0,232.0,224.0,8.0,8.0,0.0,7.5243,3297.0,4700.0,85.0,3284.0,4496.0,87.0,13.0,204.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,5490.0,7467.0,140.0,4838.0,6665.0,125.0,652.0,802.0,15.0,1.0,3.0,1.0,0.0,3.0,0.0
6911-9185-1-1,Spring,0,2021-01-10 09:15:46,1,9,Red,bot,kelin,Rogue Warriors,Kai'Sa,1850,0,2,3,5,7,15,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.227,0.7135,,,,,,,,,,,,,,,,,,,11977.0,388.4432,370.8973,171.4054,12.0,0.3892,14.0,0.4541,7.0,10846,6796.0,220.4108,10725.0,259.0,240.0,19.0,15.0,0.0,8.4,2976.0,2617.0,73.0,3378.0,3556.0,97.0,-402.0,-939.0,-24.0,0.0,1.0,0.0,0.0,0.0,0.0,4690.0,4664.0,119.0,5189.0,5635.0,137.0,-499.0,-971.0,-18.0,0.0,4.0,1.0,1.0,3.0,1.0
6911-9185-1-1,Spring,0,2021-01-10 09:15:46,1,10,Red,sup,QiuQiu,Rogue Warriors,Maokai,1850,0,1,0,6,7,15,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.227,0.7135,,,,,,,,,,,,,,,,,,,14381.0,466.4108,285.4703,231.3405,51.0,1.6541,14.0,0.4541,13.0,6553,2503.0,81.1784,5875.0,40.0,40.0,0.0,0.0,0.0,1.2973,2164.0,2796.0,18.0,2046.0,2523.0,15.0,118.0,273.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3483.0,4104.0,26.0,3259.0,3680.0,23.0,224.0,424.0,3.0,1.0,3.0,0.0,0.0,3.0,1.0
6911-9186-2-2,Spring,0,2021-01-10 10:07:07,2,1,Blue,top,Ziv,Rogue Warriors,Gragas,1841,0,0,3,4,12,18,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.3911,0.9451,,,,,,,,,,,,,,,,,,,6513.0,212.2651,563.9218,506.2357,16.0,0.5215,1.0,0.0326,5.0,8116,4085.0,133.1342,8375.0,159.0,151.0,8.0,5.0,0.0,5.182,2705.0,3523.0,51.0,3682.0,4543.0,92.0,-977.0,-1020.0,-41.0,0.0,2.0,0.0,1.0,0.0,1.0,4061.0,5544.0,82.0,5675.0,6786.0,132.0,-1614.0,-1242.0,-50.0,0.0,3.0,0.0,2.0,0.0,1.0
6911-9186-2-2,Spring,0,2021-01-10 10:07:07,2,2,Blue,jng,Haro,Rogue Warriors,Graves,1841,0,3,5,4,12,18,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.3911,0.9451,,,,,,,,,,,,,,,,,,,7111.0,231.7545,515.1005,355.4373,11.0,0.3585,13.0,0.4237,10.0,10328,6297.0,205.2254,9900.0,203.0,45.0,158.0,114.0,0.0,6.616,3211.0,3180.0,53.0,3095.0,3446.0,66.0,116.0,-266.0,-13.0,1.0,2.0,1.0,0.0,1.0,0.0,5374.0,5868.0,99.0,4804.0,5744.0,106.0,570.0,124.0,-7.0,2.0,3.0,2.0,0.0,2.0,1.0
6911-9186-2-2,Spring,0,2021-01-10 10:07:07,2,3,Blue,mid,Forge,Rogue Warriors,Syndra,1841,0,1,3,5,12,18,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3911,0.9451,,,,,,,,,,,,,,,,,,,13723.0,447.2461,450.994,212.8191,11.0,0.3585,10.0,0.3259,7.0,10613,6582.0,214.5139,9910.0,270.0,258.0,12.0,8.0,0.0,8.7996,3162.0,4227.0,77.0,3090.0,4534.0,76.0,72.0,-307.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5149.0,6918.0,125.0,5193.0,7230.0,137.0,-44.0,-312.0,-12.0,1.0,2.0,0.0,0.0,2.0,1.0
6911-9186-2-2,Spring,0,2021-01-10 10:07:07,2,4,Blue,bot,kelin,Rogue Warriors,Aphelios,1841,0,7,3,4,12,18,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.3911,0.9451,,,,,,,,,,,,,,,,,,,16573.0,540.1304,356.415,357.0994,11.0,0.3585,14.0,0.4563,5.0,14792,10761.0,350.7116,14775.0,268.0,250.0,18.0,14.0,0.0,8.7344,4334.0,2831.0,67.0,3161.0,3100.0,68.0,1173.0,-269.0,-1.0,4.0,0.0,0.0,1.0,1.0,2.0,7425.0,5392.0,129.0,5920.0,5689.0,122.0,1505.0,-297.0,7.0,4.0,2.0,0.0,1.0,1.0,2.0
6911-9186-2-2,Spring,0,2021-01-10 10:07:07,2,5,Blue,sup,QiuQiu,Rogue Warriors,Thresh,1841,0,1,4,10,12,18,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.3911,0.9451,,,,,,,,,,,,,,,,,,,3880.0,126.453,439.5872,289.4731,56.0,1.8251,8.0,0.2607,19.0,7231,3200.0,104.2911,6625.0,34.0,34.0,0.0,0.0,0.0,1.1081,2524.0,2490.0,12.0,2134.0,2072.0,11.0,390.0,418.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,4001.0,4100.0,23.0,3555.0,3508.0,26.0,446.0,592.0,-3.0,0.0,7.0,1.0,0.0,2.0,2.0
6911-9186-2-2,Spring,0,2021-01-10 10:07:07,2,6,Red,top,Breathe,Team WE,Irelia,1841,1,7,2,2,17,12,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.554,0.9451,,,,,,,,,,,,,,,,,,,11436.0,372.7105,525.6274,330.3748,16.0,0.5215,6.0,0.1955,10.0,14457,10426.0,339.7936,12663.0,275.0,255.0,20.0,5.0,5.0,8.9625,3682.0,4543.0,92.0,2705.0,3523.0,51.0,977.0,1020.0,41.0,1.0,0.0,1.0,0.0,2.0,0.0,5675.0,6786.0,132.0,4061.0,5544.0,82.0,1614.0,1242.0,50.0,2.0,0.0,1.0,0.0,3.0,0.0
6911-9186-2-2,Spring,0,2021-01-10 10:07:07,2,7,Red,jng,beishang,Team WE,Olaf,1841,1,3,1,7,17,12,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.554,0.9451,,,,,,,,,,,,,,,,,,,10418.0,339.5329,791.2765,638.9136,9.0,0.2933,12.0,0.3911,8.0,11605,7574.0,246.8441,10350.0,201.0,22.0,179.0,125.0,11.0,6.5508,3095.0,3446.0,66.0,3211.0,3180.0,53.0,-116.0,266.0,13.0,0.0,1.0,0.0,1.0,2.0,1.0,4804.0,5744.0,106.0,5374.0,5868.0,99.0,-570.0,-124.0,7.0,0.0,2.0,1.0,2.0,3.0,2.0
6911-9186-2-2,Spring,0,2021-01-10 10:07:07,2,8,Red,mid,Shanks,Team WE,Orianna,1841,1,1,2,12,17,12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.554,0.9451,,,,,,,,,,,,,,,,,,,11289.0,367.9196,288.365,207.2135,17.0,0.554,12.0,0.3911,8.0,12459,8428.0,274.6768,11100.0,248.0,226.0,22.0,20.0,2.0,8.0826,3090.0,4534.0,76.0,3162.0,4227.0,77.0,-72.0,307.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,5193.0,7230.0,137.0,5149.0,6918.0,125.0,44.0,312.0,12.0,0.0,2.0,1.0,1.0,2.0,0.0
6911-9186-2-2,Spring,0,2021-01-10 10:07:07,2,9,Red,bot,Elk,Team WE,Kai'Sa,1841,1,6,3,4,17,12,2.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.554,0.9451,,,,,,,,,,,,,,,,,,,13868.0,451.9718,508.5171,304.4324,13.0,0.4237,11.0,0.3585,7.0,16403,12372.0,403.2156,14825.0,313.0,278.0,35.0,24.0,7.0,10.201,3161.0,3100.0,68.0,4334.0,2831.0,67.0,-1173.0,269.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,5920.0,5689.0,122.0,7425.0,5392.0,129.0,-1505.0,297.0,-7.0,1.0,1.0,2.0,4.0,2.0,0.0
6911-9186-2-2,Spring,0,2021-01-10 10:07:07,2,10,Red,sup,Missing,Team WE,Sett,1841,1,0,4,9,17,12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.554,0.9451,,,,,,,,,,,,,,,,,,,6233.0,203.1396,482.0858,457.5774,52.0,1.6947,18.0,0.5866,12.0,7926,3895.0,126.9419,6700.0,48.0,48.0,0.0,0.0,0.0,1.5644,2134.0,2072.0,11.0,2524.0,2490.0,12.0,-390.0,-418.0,-1.0,0.0,2.0,2.0,0.0,5.0,1.0,3555.0,3508.0,26.0,4001.0,4100.0,23.0,-446.0,-592.0,3.0,0.0,2.0,2.0,0.0,7.0,1.0
6912-9187-1-1,Spring,0,2021-01-10 11:09:39,1,1,Blue,top,TheShy,Invictus Gaming,Gnar,1720,1,2,1,4,16,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5581,0.6977,,,,,,,,,,,,,,,,,,,18727.0,653.2674,615.2791,702.8023,11.0,0.3837,13.0,0.4535,4.0,11923,8139.0,283.9186,10100.0,261.0,251.0,10.0,0.0,5.0,9.1047,3629.0,4684.0,87.0,3381.0,4975.0,88.0,248.0,-291.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,5699.0,7633.0,140.0,5329.0,7626.0,135.0,370.0,7.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0
6912-9187-1-1,Spring,0,2021-01-10 11:09:39,1,2,Blue,jng,XUN,Invictus Gaming,Nidalee,1720,1,7,1,4,16,5,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.5581,0.6977,,,,,,,,,,,,,,,,,,,11459.0,399.7326,917.5465,529.3256,22.0,0.7674,18.0,0.6279,4.0,12475,8691.0,303.1744,10550.0,203.0,29.0,174.0,108.0,14.0,7.0814,4126.0,3801.0,64.0,3171.0,3378.0,68.0,955.0,423.0,-4.0,2.0,2.0,1.0,0.0,0.0,1.0,6121.0,6049.0,101.0,4642.0,5402.0,103.0,1479.0,647.0,-2.0,3.0,2.0,1.0,0.0,0.0,2.0
6912-9187-1-1,Spring,0,2021-01-10 11:09:39,1,3,Blue,mid,Rookie,Invictus Gaming,Orianna,1720,1,6,0,8,16,5,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.5581,0.6977,,,,,,,,,,,,,,,,,,,18218.0,635.5116,291.6628,245.0581,8.0,0.2791,12.0,0.4186,4.0,12134,8350.0,291.2791,11200.0,214.0,189.0,25.0,20.0,1.0,7.4651,4187.0,4805.0,75.0,3390.0,4404.0,76.0,797.0,401.0,-1.0,3.0,3.0,0.0,1.0,1.0,2.0,6106.0,7381.0,127.0,5266.0,7884.0,140.0,840.0,-503.0,-13.0,3.0,4.0,0.0,1.0,1.0,2.0
6912-9187-1-1,Spring,0,2021-01-10 11:09:39,1,4,Blue,bot,Wink,Invictus Gaming,Miss Fortune,1720,1,0,0,10,16,5,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.5581,0.6977,,,,,,,,,,,,,,,,,,,13189.0,460.0814,341.686,173.2674,20.0,0.6977,13.0,0.4535,10.0,11713,7929.0,276.593,10100.0,289.0,250.0,39.0,23.0,6.0,10.0814,3159.0,3110.0,70.0,3369.0,3408.0,79.0,-210.0,-298.0,-9.0,0.0,3.0,0.0,1.0,0.0,1.0,5039.0,5664.0,126.0,5280.0,5702.0,134.0,-241.0,-38.0,-8.0,0.0,3.0,0.0,1.0,0.0,1.0
6912-9187-1-1,Spring,0,2021-01-10 11:09:39,1,5,Blue,sup,Baolan,Invictus Gaming,Galio,1720,1,1,3,8,16,5,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.5581,0.6977,,,,,,,,,,,,,,,,,,,2777.0,96.8721,422.7907,385.8837,47.0,1.6395,12.0,0.4186,22.0,6869,3085.0,107.6163,6675.0,42.0,42.0,0.0,0.0,0.0,1.4651,2158.0,2177.0,19.0,2200.0,1930.0,14.0,-42.0,247.0,5.0,0.0,2.0,1.0,0.0,2.0,2.0,3215.0,3265.0,32.0,3472.0,3365.0,22.0,-257.0,-100.0,10.0,0.0,2.0,1.0,1.0,2.0,2.0
6912-9187-1-1,Spring,0,2021-01-10 11:09:39,1,6,Red,top,Zoom,JD Gaming,Renekton,1720,0,0,3,1,4,16,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.1395,0.6977,,,,,,,,,,,,,,,,,,,7858.0,274.1163,1027.3953,762.0,11.0,0.3837,2.0,0.0698,5.0,8967,5183.0,180.8023,8525.0,215.0,211.0,4.0,4.0,0.0,7.5,3381.0,4975.0,88.0,3629.0,4684.0,87.0,-248.0,291.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5329.0,7626.0,135.0,5699.0,7633.0,140.0,-370.0,-7.0,-5.0,0.0,1.0,0.0,1.0,1.0,1.0
